id_subsistema;nom_subsistema;din_instante;val_cargaenergiamwmed
SE;Sudeste/Centro-Oeste;2018-10-21;29846.52604167
N;Norte;2018-10-22;5474.15408333
NE;Nordeste;2018-10-22;10704.17550000
S;Sul;2018-10-22;11296.56425000
SE;Sudeste/Centro-Oeste;2018-10-22;36221.27150000
N;Norte;2018-10-23;5556.63416667
NE;Nordeste;2018-10-23;10986.65250000
S;Sul;2018-10-23;11674.20141667
SE;Sudeste/Centro-Oeste;2018-10-23;38475.55233333
N;Norte;2018-10-24;5521.04029167
NE;Nordeste;2018-10-24;11190.20595833
S;Sul;2018-10-24;11561.69133333
SE;Sudeste/Centro-Oeste;2018-10-24;38195.46454167
N;Norte;2018-10-25;5625.46112500
NE;Nordeste;2018-10-25;11380.13412500
S;Sul;2018-10-25;11581.93583333
SE;Sudeste/Centro-Oeste;2018-10-25;38226.39745833
N;Norte;2018-10-26;5707.93375000
NE;Nordeste;2018-10-26;11479.83783333
S;Sul;2018-10-26;11574.57887500
SE;Sudeste/Centro-Oeste;2018-10-26;38319.88312500
N;Norte;2018-10-27;5410.79762500
NE;Nordeste;2018-10-27;10794.62929167
S;Sul;2018-10-27;9737.56187500
SE;Sudeste/Centro-Oeste;2018-10-27;35461.51025000
N;Norte;2018-10-28;5175.68954167
NE;Nordeste;2018-10-28;9868.26200000
S;Sul;2018-10-28;8068.14679167
SE;Sudeste/Centro-Oeste;2018-10-28;30845.75720833
N;Norte;2018-10-29;5644.76195833
NE;Nordeste;2018-10-29;11216.02595833
S;Sul;2018-10-29;10947.00991667
SE;Sudeste/Centro-Oeste;2018-10-29;35878.95504167
N;Norte;2018-10-30;5629.50733333
NE;Nordeste;2018-10-30;11279.58370833
S;Sul;2018-10-30;11907.98533322
SE;Sudeste/Centro-Oeste;2018-10-30;37275.96779167
N;Norte;2018-10-31;5634.89650000
NE;Nordeste;2018-10-31;11118.29662500
S;Sul;2018-10-31;11461.42879167
SE;Sudeste/Centro-Oeste;2018-10-31;39034.18225000
N;Norte;2018-11-01;5516.84500000
NE;Nordeste;2018-11-01;11128.64166667
S;Sul;2018-11-01;11040.14637500
SE;Sudeste/Centro-Oeste;2018-11-01;39237.06337500
N;Norte;2018-11-02;5035.31458333
NE;Nordeste;2018-11-02;10082.32104167
S;Sul;2018-11-02;9054.89487500
SE;Sudeste/Centro-Oeste;2018-11-02;33968.22533333
N;Norte;2018-11-03;5070.88229167
NE;Nordeste;2018-11-03;10243.01225000
S;Sul;2018-11-03;9190.53100069
SE;Sudeste/Centro-Oeste;2018-11-03;34711.39437500
N;Norte;2018-11-04;4838.64947826
NE;Nordeste;2018-11-04;9711.65039130
S;Sul;2018-11-04;8314.64278275
SE;Sudeste/Centro-Oeste;2018-11-04;32113.07247826
N;Norte;2018-11-05;5337.19137500
NE;Nordeste;2018-11-05;11100.75283333
S;Sul;2018-11-05;11258.10149816
SE;Sudeste/Centro-Oeste;2018-11-05;36581.90737500
N;Norte;2018-11-06;5490.02950000
NE;Nordeste;2018-11-06;11090.24979167
S;Sul;2018-11-06;11880.75158333
SE;Sudeste/Centro-Oeste;2018-11-06;37116.64433333
N;Norte;2018-11-07;5398.23395833
NE;Nordeste;2018-11-07;11041.71191667
S;Sul;2018-11-07;11902.62916667
SE;Sudeste/Centro-Oeste;2018-11-07;37499.55204167
N;Norte;2018-11-08;5305.02720833
NE;Nordeste;2018-11-08;11007.28283333
S;Sul;2018-11-08;11723.31662500
SE;Sudeste/Centro-Oeste;2018-11-08;36920.08233333
N;Norte;2018-11-09;5503.48908333
NE;Nordeste;2018-11-09;11069.49570833
S;Sul;2018-11-09;11931.68250000
SE;Sudeste/Centro-Oeste;2018-11-09;36316.27216667
N;Norte;2018-11-10;5395.20300000
NE;Nordeste;2018-11-10;10518.21841667
S;Sul;2018-11-10;10825.69537500
SE;Sudeste/Centro-Oeste;2018-11-10;34069.78862500
N;Norte;2018-11-11;5193.79125000
NE;Nordeste;2018-11-11;9791.19691667
S;Sul;2018-11-11;9649.65495833
SE;Sudeste/Centro-Oeste;2018-11-11;31531.42812500
N;Norte;2018-11-12;5542.65775000
NE;Nordeste;2018-11-12;11007.94970833
S;Sul;2018-11-12;12952.13283333
SE;Sudeste/Centro-Oeste;2018-11-12;38426.61704167
N;Norte;2018-11-13;5628.32225000
NE;Nordeste;2018-11-13;11241.29762500
S;Sul;2018-11-13;13445.51845833
SE;Sudeste/Centro-Oeste;2018-11-13;40356.30579167
N;Norte;2018-11-14;5596.50479167
NE;Nordeste;2018-11-14;11348.31325000
S;Sul;2018-11-14;12841.82295833
SE;Sudeste/Centro-Oeste;2018-11-14;41369.04508333
N;Norte;2018-11-15;5177.02954167
NE;Nordeste;2018-11-15;10418.13612500
S;Sul;2018-11-15;10811.82208333
SE;Sudeste/Centro-Oeste;2018-11-15;37289.82291667
N;Norte;2018-11-16;5356.45741667
NE;Nordeste;2018-11-16;11029.53550000
S;Sul;2018-11-16;11703.01870833
SE;Sudeste/Centro-Oeste;2018-11-16;37911.25358333
N;Norte;2018-11-17;5222.04833333
NE;Nordeste;2018-11-17;10529.51329167
S;Sul;2018-11-17;10338.56725000
SE;Sudeste/Centro-Oeste;2018-11-17;34459.37162500
N;Norte;2018-11-18;5070.38358333
NE;Nordeste;2018-11-18;9648.14370833
S;Sul;2018-11-18;8780.22020833
SE;Sudeste/Centro-Oeste;2018-11-18;32490.42104167
N;Norte;2018-11-19;5516.97508333
NE;Nordeste;2018-11-19;10989.69387500
S;Sul;2018-11-19;11181.07550000
SE;Sudeste/Centro-Oeste;2018-11-19;37286.22562500
N;Norte;2018-11-20;5442.38320833
NE;Nordeste;2018-11-20;11440.52154167
S;Sul;2018-11-20;11759.49158333
SE;Sudeste/Centro-Oeste;2018-11-20;35379.99270833
N;Norte;2018-11-21;5437.54829167
NE;Nordeste;2018-11-21;11311.85054167
S;Sul;2018-11-21;12091.62779167
SE;Sudeste/Centro-Oeste;2018-11-21;36477.02825000
N;Norte;2018-11-22;5293.03916667
NE;Nordeste;2018-11-22;11495.43016667
S;Sul;2018-11-22;12609.75120833
SE;Sudeste/Centro-Oeste;2018-11-22;37788.89229167
N;Norte;2018-11-23;5229.22354167
NE;Nordeste;2018-11-23;11421.99462500
S;Sul;2018-11-23;12784.19862554
SE;Sudeste/Centro-Oeste;2018-11-23;39053.44008333
N;Norte;2018-11-24;5046.34533333
NE;Nordeste;2018-11-24;10828.20104167
S;Sul;2018-11-24;10667.19866667
SE;Sudeste/Centro-Oeste;2018-11-24;36139.35291667
N;Norte;2018-11-25;4899.13691667
NE;Nordeste;2018-11-25;9978.09908333
S;Sul;2018-11-25;9017.94658333
SE;Sudeste/Centro-Oeste;2018-11-25;32762.06995833
N;Norte;2018-11-26;5295.71508333
NE;Nordeste;2018-11-26;10781.13462500
S;Sul;2018-11-26;11701.76504167
SE;Sudeste/Centro-Oeste;2018-11-26;37274.42929167
N;Norte;2018-11-27;5242.24529167
NE;Nordeste;2018-11-27;10611.67304167
S;Sul;2018-11-27;12163.63091667
SE;Sudeste/Centro-Oeste;2018-11-27;38047.49125000
N;Norte;2018-11-28;5273.55300000
NE;Nordeste;2018-11-28;10707.01183333
S;Sul;2018-11-28;12296.01908333
SE;Sudeste/Centro-Oeste;2018-11-28;38620.85583333
N;Norte;2018-11-29;5269.31125000
NE;Nordeste;2018-11-29;10841.21450000
S;Sul;2018-11-29;12630.14591667
SE;Sudeste/Centro-Oeste;2018-11-29;39922.62379167
N;Norte;2018-11-30;5185.11000000
NE;Nordeste;2018-11-30;11137.31062500
S;Sul;2018-11-30;12658.18025000
SE;Sudeste/Centro-Oeste;2018-11-30;40455.47400000
N;Norte;2018-12-01;5108.22916667
NE;Nordeste;2018-12-01;10746.97312500
S;Sul;2018-12-01;10758.89808333
SE;Sudeste/Centro-Oeste;2018-12-01;36864.57650000
N;Norte;2018-12-02;4884.37787500
NE;Nordeste;2018-12-02;10065.29608333
S;Sul;2018-12-02;8907.15595833
SE;Sudeste/Centro-Oeste;2018-12-02;32936.86291667
N;Norte;2018-12-03;5213.31133333
NE;Nordeste;2018-12-03;11095.99845833
S;Sul;2018-12-03;11439.48141667
SE;Sudeste/Centro-Oeste;2018-12-03;37377.74945833
N;Norte;2018-12-04;5142.27650000
NE;Nordeste;2018-12-04;11135.03537500
S;Sul;2018-12-04;12003.64100000
SE;Sudeste/Centro-Oeste;2018-12-04;38571.93183333
N;Norte;2018-12-05;5162.25000000
NE;Nordeste;2018-12-05;11209.19462500
S;Sul;2018-12-05;12416.42316667
SE;Sudeste/Centro-Oeste;2018-12-05;39975.15304167
N;Norte;2018-12-06;5151.94550000
NE;Nordeste;2018-12-06;11199.78441667
S;Sul;2018-12-06;12536.94679167
SE;Sudeste/Centro-Oeste;2018-12-06;40075.16850000
N;Norte;2018-12-07;5104.11725000
NE;Nordeste;2018-12-07;11153.66450000
S;Sul;2018-12-07;12046.67495836
SE;Sudeste/Centro-Oeste;2018-12-07;39186.37412500
N;Norte;2018-12-08;4878.06600000
NE;Nordeste;2018-12-08;10509.33170833
S;Sul;2018-12-08;10265.52045833
SE;Sudeste/Centro-Oeste;2018-12-08;33984.59683333
N;Norte;2018-12-09;4715.90579167
NE;Nordeste;2018-12-09;9612.17841667
S;Sul;2018-12-09;9130.55666667
SE;Sudeste/Centro-Oeste;2018-12-09;30542.42954167
N;Norte;2018-12-10;5115.22650000
NE;Nordeste;2018-12-10;10302.34262500
S;Sul;2018-12-10;12792.18454167
SE;Sudeste/Centro-Oeste;2018-12-10;37727.01225000
N;Norte;2018-12-11;5241.58891667
NE;Nordeste;2018-12-11;10318.98937500
S;Sul;2018-12-11;14059.77366497
SE;Sudeste/Centro-Oeste;2018-12-11;40326.18262500
N;Norte;2018-12-12;5267.66170833
NE;Nordeste;2018-12-12;10479.96141667
S;Sul;2018-12-12;14095.62629167
SE;Sudeste/Centro-Oeste;2018-12-12;42027.55991667
N;Norte;2018-12-13;5222.68587500
NE;Nordeste;2018-12-13;10636.96775000
S;Sul;2018-12-13;14103.88616667
SE;Sudeste/Centro-Oeste;2018-12-13;42722.39120833
N;Norte;2018-12-14;5116.08745833
NE;Nordeste;2018-12-14;10792.65316667
S;Sul;2018-12-14;14087.19675000
SE;Sudeste/Centro-Oeste;2018-12-14;42618.50062500
N;Norte;2018-12-15;4697.21712500
NE;Nordeste;2018-12-15;10454.72950000
S;Sul;2018-12-15;11773.96600000
SE;Sudeste/Centro-Oeste;2018-12-15;39924.92712500
N;Norte;2018-12-16;4617.08075000
NE;Nordeste;2018-12-16;9658.44220833
S;Sul;2018-12-16;10358.50166667
SE;Sudeste/Centro-Oeste;2018-12-16;36825.13958333
N;Norte;2018-12-17;5387.90966667
NE;Nordeste;2018-12-17;10501.46283333
S;Sul;2018-12-17;13757.66258333
SE;Sudeste/Centro-Oeste;2018-12-17;43659.24512500
N;Norte;2018-12-18;5417.45216667
NE;Nordeste;2018-12-18;10607.91325000
S;Sul;2018-12-18;13166.14033318
SE;Sudeste/Centro-Oeste;2018-12-18;44645.75891667
N;Norte;2018-12-19;5229.66220833
NE;Nordeste;2018-12-19;10625.74250000
S;Sul;2018-12-19;12815.52983331
SE;Sudeste/Centro-Oeste;2018-12-19;43954.89541667
N;Norte;2018-12-20;5447.08437500
NE;Nordeste;2018-12-20;10677.55337500
S;Sul;2018-12-20;12633.68908322
SE;Sudeste/Centro-Oeste;2018-12-20;43909.93562500
N;Norte;2018-12-21;5446.90941667
NE;Nordeste;2018-12-21;10904.61300000
S;Sul;2018-12-21;11714.23079097
SE;Sudeste/Centro-Oeste;2018-12-21;43204.93533333
N;Norte;2018-12-22;5268.67845833
NE;Nordeste;2018-12-22;10407.47445833
S;Sul;2018-12-22;10418.56045833
SE;Sudeste/Centro-Oeste;2018-12-22;39507.04891667
N;Norte;2018-12-23;5108.17400000
NE;Nordeste;2018-12-23;9729.15675000
S;Sul;2018-12-23;9465.84445833
SE;Sudeste/Centro-Oeste;2018-12-23;36315.58433333
N;Norte;2018-12-24;5109.44525000
NE;Nordeste;2018-12-24;9798.13962500
S;Sul;2018-12-24;9465.65020833
SE;Sudeste/Centro-Oeste;2018-12-24;35442.45641667
N;Norte;2018-12-25;4630.25750000
NE;Nordeste;2018-12-25;8963.40070833
S;Sul;2018-12-25;8293.97591667
SE;Sudeste/Centro-Oeste;2018-12-25;30556.36008333
N;Norte;2018-12-26;5319.96225000
NE;Nordeste;2018-12-26;10413.59745833
S;Sul;2018-12-26;10423.81225000
SE;Sudeste/Centro-Oeste;2018-12-26;35672.85650000
N;Norte;2018-12-27;5462.62362500
NE;Nordeste;2018-12-27;10776.57170833
S;Sul;2018-12-27;11186.16908333
SE;Sudeste/Centro-Oeste;2018-12-27;36385.63712500
N;Norte;2018-12-28;5455.79937500
NE;Nordeste;2018-12-28;10860.77812500
S;Sul;2018-12-28;11683.49916667
SE;Sudeste/Centro-Oeste;2018-12-28;36263.12370833
N;Norte;2018-12-29;5245.04379167
NE;Nordeste;2018-12-29;10475.65504167
S;Sul;2018-12-29;11013.94358333
SE;Sudeste/Centro-Oeste;2018-12-29;34874.12158333
N;Norte;2018-12-30;5067.14045833
NE;Nordeste;2018-12-30;9806.79116667
S;Sul;2018-12-30;10313.98570833
SE;Sudeste/Centro-Oeste;2018-12-30;33136.01858333
N;Norte;2018-12-31;5013.45508333
NE;Nordeste;2018-12-31;9965.76441667
S;Sul;2018-12-31;10385.11866667
SE;Sudeste/Centro-Oeste;2018-12-31;33695.26816667
